3891-7;8;10;6;9;6;8;7;5;7;9;6;5;7;4;10;7;3;7;10;5;8;4;7;9
3892-7;7;6;6;6;8;6;8;9;9;5;9;6;8;9;4;4;7;6;8;7;4;7;9;6
3893-7;7;9;9;10;3;10;6;6;6;3;10;4;7;3;4;6;4;5;7;5;11;11;6;5
3894-6;11;3;11;6;7;8;10;7;4;10;7;10;6;8;11;10;5;9;8;6;10;2;7;7
3895-4;6;12;2;11;9;8;7;8;5;5;9;8;9;9;5;9;3;6;9;10;6;9;6;7
3896-5;5;4;10;3;4;8;3;2;8;5;11;6;12;11;2;6;4;8;8;5;4;10;4;10
3897-5;4;12;6;7;6;10;7;6;6;11;9;4;8;9;5;12;9;8;8;7;7;8;7;5
3898-11;5;5;9;7;7;7;6;5;7;8;2;10;8;9;8;3;9;3;9;5;9;6;7;11
3899-9;8;11;7;3;8;10;6;7;6;8;7;5;11;5;3;9;5;7;6;7;9;7;7;9
3900-6;7;11;2;7;3;11;8;3;7;12;10;6;12;9;7;5;2;7;6;5;2;7;6;12
3901-8;6;9;3;6;6;5;11;6;4;7;7;9;5;7;6;8;6;7;9;4;10;9;6;7
3902-9;9;6;4;8;2;10;9;7;6;10;9;8;5;7;5;6;7;10;2;5;6;3;4;7
3903-9;6;12;8;6;6;7;7;9;7;6;8;3;9;5;7;7;9;7;6;12;11;5;3;4
3904-9;3;8;12;12;10;11;12;7;6;9;8;5;9;5;10;4;8;4;6;7;9;6;12;4
3905-6;10;8;7;6;2;10;4;6;6;8;5;10;2;5;3;5;9;7;8;5;9;4;6;3
3906-7;12;5;9;4;9;7;11;6;7;3;6;9;10;7;11;10;3;7;5;3;8;7;10;6
3907-4;9;6;10;3;6;11;8;8;10;6;8;9;7;9;7;4;6;6;8;6;7;6;9;6
3908-5;8;7;6;7;9;2;7;10;10;9;7;8;6;9;4;8;4;3;5;5;10;7;10;8
3909-8;7;4;12;4;5;8;6;4;6;10;8;5;6;7;4;8;9;8;7;8;9;7;7;6
3910-9;8;7;7;8;3;11;11;2;5;7;7;6;4;3;11;10;8;2;3;3;4;7;7;11
3911-5;3;11;11;6;2;8;2;5;6;7;6;4;12;5;7;3;11;7;7;6;9;4;3;8
3912-5;5;10;6;9;6;7;5;7;6;6;9;4;5;6;7;4;3;6;6;10;9;7;5;6
3913-8;4;10;4;9;5;12;9;8;9;4;5;7;9;10;9;5;5;11;8;6;7;10;5;7
3914-3;5;8;8;2;9;2;8;3;7;5;8;6;5;9;10;8;5;10;3;11;8;8;7;8
3915-11;11;5;3;7;7;4;8;5;11;7;8;8;11;8;6;7;10;4;6;7;6;5;5;5
3916-9;10;6;8;11;4;6;10;6;3;6;10;5;9;5;9;8;7;11;8;9;11;4;9;9
3917-10;5;9;11;7;6;4;7;2;7;4;8;9;7;6;8;5;11;8;6;4;7;9;9;7
3918-5;6;5;3;5;7;7;7;8;8;9;8;10;9;2;6;11;5;9;12;7;3;9;8;8
3919-4;9;7;8;11;9;7;7;6;8;10;9;5;10;7;8;3;5;4;4;7;4;9;8;2
3920-4;6;4;6;6;5;11;11;4;7;4;7;5;7;7;9;9;7;4;8;10;2;8;9;10
3921-4;6;10;7;7;9;6;6;7;12;3;8;8;8;2;8;8;5;7;5;9;8;7;4;8
3922-9;11;7;3;11;8;5;6;9;8;9;2;6;6;5;4;3;5;8;9;9;6;7;9;9
3923-6;8;7;6;6;8;10;6;7;8;7;4;8;7;11;7;5;4;8;3;8;6;11;10;8
3924-7;5;10;6;6;10;12;12;8;9;5;5;7;9;8;10;9;10;8;7;5;9;10;6;6
3925-6;9;5;11;7;7;8;5;7;10;3;6;7;3;4;6;8;11;7;6;5;10;5;5;5
3926-10;12;2;5;11;8;4;8;4;6;9;2;5;5;7;6;8;9;9;11;7;5;7;11;10
3927-8;9;5;7;6;9;9;11;7;2;7;3;5;3;7;5;11;5;3;4;5;5;3;3;2
3928-4;5;11;5;7;2;9;6;7;8;2;10;6;8;8;6;7;5;6;6;12;9;3;6;8
3929-5;6;7;7;5;9;10;8;6;10;9;8;7;6;7;6;6;3;8;3;4;9;10;7;5
3930-4;5;9;6;5;8;6;4;2;8;8;4;6;11;11;4;5;8;5;8;7;7;6;6;5
3931-4;8;6;5;11;6;4;7;7;5;6;10;6;7;7;4;5;8;5;7;6;6;4;6;5
3932-5;5;5;6;10;11;7;6;9;9;5;10;9;3;5;7;5;11;9;5;7;5;12;9;7
3933-8;3;5;5;7;6;12;5;5;7;3;7;11;10;5;5;8;7;4;8;7;5;7;6;10
3934-8;8;8;8;7;8;7;9;9;7;7;10;2;4;7;5;8;6;10;9;5;2;8;10;6
3935-8;5;5;8;11;2;12;7;8;3;5;9;10;11;10;12;8;8;5;5;8;3;9;11;4
3936-8;4;6;7;9;10;5;4;12;6;8;8;6;6;3;12;3;9;6;9;9;8;11;11;10
3937-6;5;8;6;6;9;5;8;10;8;9;8;5;6;5;7;7;11;6;9;10;6;10;7;12
3938-7;4;8;6;3;9;5;8;5;5;8;4;4;5;4;7;12;4;6;4;6;10;8;5;10
3939-10;5;9;11;11;4;8;6;4;11;8;8;8;4;7;8;9;9;10;5;5;9;10;7;4
3940-9;8;6;2;9;5;7;11;12;8;10;7;6;2;7;6;8;7;7;3;6;10;4;6;3
3941-11;7;7;10;8;5;3;9;4;8;6;3;5;3;4;8;9;5;6;6;4;7;7;11;10
3942-6;8;9;9;8;11;5;4;7;5;7;8;5;9;8;2;7;7;12;6;6;4;10;6;8
3943-4;7;11;11;6;4;10;3;4;8;7;9;4;5;5;9;5;11;7;6;4;7;6;11;8
3944-3;9;8;8;5;6;10;11;8;5;5;4;8;8;4;11;10;7;5;10;11;3;12;12;8
3945-5;7;6;6;8;5;7;9;6;9;9;8;8;4;6;7;7;7;3;8;9;10;10;9;3
3946-9;5;2;7;9;7;6;5;8;8;10;9;7;3;2;6;4;10;6;7;11;5;4;9;5
3947-7;5;5;11;9;10;9;9;11;7;8;8;4;6;7;5;9;8;6;9;6;10;4;12;3
3948-3;8;10;6;9;10;8;6;8;4;11;7;5;7;10;12;10;8;10;5;3;11;7;5;2
3949-6;6;4;7;9;7;4;4;10;6;11;7;10;6;6;9;11;6;10;6;5;6;7;8;11
3950-12;3;6;4;6;3;8;5;7;6;5;4;4;6;9;8;6;4;8;7;12;11;5;8;8
3951-10;5;6;12;5;8;9;4;11;6;6;6;9;9;9;4;7;9;9;7;7;5;4;2;12
3952-5;8;4;12;12;4;11;8;10;8;4;2;8;12;11;8;8;6;8;6;6;6;6;11;7
3953-6;7;8;2;10;11;5;8;7;7;12;7;5;8;7;11;8;7;8;2;10;6;3;6;8
3954-8;6;4;8;3;9;7;5;5;11;7;7;9;7;10;10;6;3;7;11;5;8;5;4;5
3955-12;10;9;4;9;9;6;6;10;7;9;7;6;8;7;7;4;7;11;12;6;6;5;7;10
3956-5;5;8;3;7;9;4;7;8;5;6;2;7;4;10;9;5;9;4;10;9;10;9;9;7
3957-6;6;8;7;5;7;10;7;5;7;7;2;7;6;5;7;6;7;9;9;5;11;9;8;6
3958-6;7;6;8;4;7;7;6;8;8;5;9;8;8;12;6;8;5;4;3;5;6;8;5;11
3959-8;6;5;12;3;8;3;7;3;6;7;9;5;9;7;12;8;4;4;7;8;7;9;10;8
3960-8;4;4;5;5;9;9;9;8;10;9;6;8;8;8;11;4;4;6;5;8;7;8;8;9
3961-11;7;7;5;3;10;9;8;9;7;6;5;9;7;7;7;8;7;11;4;8;8;7;5;5
3962-10;6;11;7;9;12;8;3;10;9;5;10;5;10;6;5;7;7;5;8;7;4;4;11;5
3963-6;8;8;7;9;9;4;9;8;5;5;5;8;2;3;6;8;11;10;8;6;12;6;6;7
3964-5;6;7;7;7;6;4;9;8;8;6;6;9;4;7;8;5;8;10;2;9;9;3;7;10
3965-3;5;6;5;7;2;8;3;10;11;11;6;9;5;12;8;5;11;4;8;4;8;8;10;9
3966-5;8;7;6;9;5;3;10;3;6;12;11;11;10;8;10;10;7;2;7;7;6;6;2;6
3967-7;4;6;11;6;7;10;8;4;6;6;6;7;7;8;4;9;11;4;8;5;4;12;9;7
3968-8;9;4;9;7;5;8;5;8;9;7;4;3;6;8;7;7;9;9;8;8;9;3;4;12
3969-11;6;4;7;4;8;9;8;5;11;7;3;12;2;8;5;10;4;8;9;9;5;9;3;7
3970-10;7;3;10;7;9;8;4;7;4;5;4;12;11;9;5;11;3;6;8;11;8;8;8;10
3971-5;5;7;7;6;4;10;5;5;9;6;7;9;6;4;4;8;10;12;9;6;9;7;9;8
3972-9;11;11;10;6;5;8;5;2;5;10;3;11;3;4;11;2;5;12;5;8;12;2;3;6
3973-3;8;4;10;8;5;4;8;5;7;6;10;10;7;7;8;5;6;10;5;7;4;7;5;6
3974-8;12;10;8;3;9;6;10;6;8;7;4;9;6;8;7;7;8;4;4;8;8;4;3;8
3975-5;5;6;6;6;8;12;8;5;6;8;7;10;7;9;10;6;4;5;3;6;7;3;8;7
3976-10;10;6;12;10;2;8;6;11;9;7;10;3;6;7;11;5;7;10;7;3;11;9;2;5
3977-8;8;4;9;2;6;5;10;9;6;7;7;8;7;5;11;10;8;8;8;6;3;2;10;9
3978-3;5;4;8;6;8;10;5;8;8;8;3;8;12;8;9;7;8;7;7;2;9;6;3;9
3979-6;4;7;8;7;8;6;6;7;7;5;4;6;6;5;7;7;5;2;9;7;5;8;8;9
3980-7;3;6;2;5;11;6;6;5;3;5;5;7;8;8;5;10;10;7;11;4;7;4;4;8
3981-8;5;7;7;11;9;8;7;5;9;10;6;6;8;7;6;3;7;6;9;10;7;9;5;2
3982-7;7;7;6;8;11;5;4;11;5;10;2;5;11;7;7;10;7;7;5;12;11;10;8;4
3983-6;5;5;5;2;7;9;7;4;4;7;3;9;9;8;8;7;8;5;9;5;8;7;5;6
3984-11;7;8;5;10;7;7;8;6;6;5;9;6;3;7;5;4;10;6;4;6;4;10;6;11
3985-7;7;4;4;12;8;8;7;8;7;5;10;8;8;4;9;7;4;11;8;6;11;11;11;3
3986-7;7;10;5;9;7;7;8;10;7;8;3;10;7;11;5;11;12;5;5;7;10;9;4;3
3987-11;4;7;8;3;6;10;4;7;6;6;7;2;6;8;6;6;9;8;6;11;7;7;8;6
3988-6;8;4;6;5;7;7;10;6;5;11;9;9;7;9;5;7;9;7;8;11;5;3;7;12
3989-7;9;7;8;9;3;9;7;5;8;5;4;7;8;10;6;7;5;4;4;8;7;8;8;12
3990-2;5;7;8;7;6;7;8;8;9;3;6;5;9;9;10;9;8;7;9;4;10;6;5;8
3991-10;6;8;7;7;5;7;7;6;9;11;4;6;11;12;6;5;3;5;5;11;4;10;11;7
3992-9;5;5;7;11;8;8;3;10;3;7;6;8;6;9;5;7;10;3;5;10;4;8;8;9
3993-6;10;9;8;8;5;5;2;4;7;10;3;7;6;8;7;4;8;11;4;6;9;11;5;7
3994-3;5;6;5;7;6;7;5;7;6;6;7;3;2;5;4;6;8;10;4;9;9;8;7;7
3995-8;9;9;4;9;7;9;8;7;11;9;9;8;2;6;11;6;6;8;8;7;10;5;4;6
3996-11;8;7;8;9;10;10;9;6;8;5;8;8;9;4;7;5;11;3;9;8;10;8;10;4
3997-5;7;8;5;5;6;10;4;9;10;6;7;2;6;6;9;5;2;12;10;5;5;8;8;5
3998-9;9;6;12;9;11;10;5;8;5;8;6;4;8;5;7;5;11;4;10;9;5;11;7;5
3999-2;11;10;2;9;7;5;7;5;8;12;6;10;4;5;7;7;11;5;4;9;6;6;6;6
4000-9;7;2;11;6;10;7;4;7;4;8;10;4;8;7;9;3;10;7;10;7;3;6;9;5
4001-10;8;7;3;10;3;7;9;9;8;9;10;10;4;9;7;8;5;7;9;12;6;7;8;5
4002-11;7;3;10;8;8;10;2;3;3;7;4;7;4;9;8;7;9;6;8;4;5;5;6;3
4003-11;10;6;9;5;9;6;6;2;12;5;10;4;12;7;10;3;11;11;9;8;5;3;8;5
4004-8;9;8;12;5;6;6;7;7;11;5;4;9;4;9;11;9;11;7;4;8;6;12;8;9
4005-10;8;5;7;6;7;8;7;7;7;11;4;3;9;6;11;8;9;4;7;9;5;10;6;9
4006-7;7;5;9;7;5;9;7;6;7;6;7;6;6;8;12;6;4;6;10;6;7;9;9;3
4007-7;9;9;6;8;10;8;9;6;10;8;7;7;9;5;8;8;8;10;8;7;4;7;11;5
4008-11;8;5;4;6;10;11;5;9;6;7;10;8;8;9;7;7;8;6;8;7;9;10;9;4
4009-6;3;5;8;12;6;4;5;11;9;11;4;7;8;7;2;11;8;6;10;10;9;3;4;6
4010-8;6;7;6;5;6;5;11;3;9;10;9;6;9;7;8;6;6;7;4;8;6;8;8;10
4011-9;6;7;2;10;5;6;7;8;3;5;10;6;5;7;2;12;6;7;8;10;10;8;11;10
4012-8;10;7;7;7;4;6;10;6;6;7;8;3;5;8;9;5;8;6;6;9;10;2;7;7
4013-4;11;4;8;3;8;7;10;9;7;9;11;8;6;10;4;12;7;6;6;11;7;4;9;7
4014-9;5;7;7;5;3;8;9;8;9;3;7;6;2;9;8;6;8;3;5;6;7;7;9;10
4015-7;5;9;6;7;4;6;7;5;7;8;2;4;7;6;7;7;5;6;10;7;6;6;8;8
4016-7;10;7;4;10;9;7;9;7;3;7;6;4;4;8;6;2;7;6;9;9;6;7;5;7
4017-7;8;7;3;6;11;5;5;10;5;8;10;11;4;12;12;7;7;8;12;9;3;6;11;7
4018-5;12;7;6;7;6;6;9;4;9;6;6;6;6;9;8;6;3;5;4;6;9;11;3;5
4019-8;4;5;8;5;8;10;7;6;6;7;5;6;7;6;8;9;7;9;11;6;11;11;8;11
4020-8;10;6;5;12;6;9;3;5;8;8;6;8;2;5;3;10;4;4;3;7;9;5;5;7
4021-4;5;9;5;8;3;8;5;10;6;6;7;9;8;6;4;6;7;8;6;9;10;4;5;8
4022-8;8;7;6;4;7;7;10;8;6;6;3;6;11;9;8;7;5;4;3;3;7;9;3;6
4023-8;10;8;7;8;6;3;5;5;6;6;6;12;6;11;8;9;8;11;10;10;8;4;10;5
4024-4;5;9;7;6;7;3;10;7;8;10;4;6;6;5;8;4;11;4;7;2;7;2;10;8
4025-9;9;11;9;7;6;7;7;8;8;7;5;11;11;4;7;8;10;7;10;4;11;6;9;7
4026-5;4;8;2;7;6;6;4;3;4;10;5;6;4;10;10;7;9;8;5;10;10;7;10;11
4027-6;6;11;5;6;10;5;4;6;11;6;4;9;8;6;4;10;4;5;8;11;11;9;6;4
4028-3;5;6;4;9;10;3;4;9;7;9;8;12;12;7;9;9;11;9;3;5;7;7;2;6
4029-4;4;8;5;3;11;11;8;6;7;7;9;4;4;5;8;7;5;3;8;5;12;6;5;9
4030-4;10;7;5;8;5;5;7;10;5;9;8;10;9;6;5;3;3;6;8;10;3;6;7;7
4031-7;8;7;6;5;6;3;4;5;12;11;9;5;9;6;4;4;7;9;7;8;7;12;7;3
4032-9;6;12;9;7;10;7;11;6;7;11;11;10;6;7;12;4;3;5;7;3;4;7;12;8
4033-5;8;9;8;10;4;3;6;7;5;8;6;12;11;7;4;11;5;7;8;5;6;5;8;7
4034-11;11;7;9;2;4;7;9;7;7;4;6;5;5;10;9;6;8;9;7;5;3;9;5;7
4035-6;5;6;5;10;5;8;8;7;5;10;4;8;5;2;7;6;6;5;6;8;7;11;7;6
4036-5;7;8;7;6;5;8;6;6;12;12;11;6;12;5;11;7;2;10;10;6;8;11;4;12
4037-8;4;10;10;4;7;7;8;8;10;9;6;6;4;7;9;12;9;9;8;7;10;4;6;10
4038-12;8;8;5;4;9;7;5;9;6;7;7;6;6;8;9;8;8;6;4;10;7;7;7;10
4039-2;10;5;7;2;5;7;5;8;4;5;7;8;7;7;7;7;8;6;5;10;11;2;7;4
4040-5;8;6;10;3;4;2;5;7;9;4;6;8;9;9;11;10;10;4;12;7;5;5;3;8
4041-5;9;7;7;11;4;8;7;8;3;7;12;11;6;11;9;7;10;9;9;7;11;8;6;9
4042-10;8;9;4;7;10;3;6;5;7;5;9;7;5;2;9;2;3;9;6;4;8;3;8;7
4043-9;8;5;3;5;6;5;8;10;7;11;10;6;10;8;12;5;6;2;12;5;12;7;8;8
4044-6;7;6;8;7;11;8;8;6;10;7;9;8;6;6;6;8;7;4;9;5;2;6;12;10
4045-2;9;7;10;6;6;7;9;10;6;8;5;9;11;8;8;8;10;7;10;4;9;9;8;5
4046-7;7;2;8;9;10;3;4;9;11;8;11;11;7;11;9;6;6;3;7;10;6;6;7;7
4047-4;5;9;6;3;5;3;8;4;6;11;12;9;12;9;11;11;3;9;5;6;4;6;7;9
4048-7;7;6;9;3;10;7;7;6;7;4;8;7;9;8;11;4;4;5;8;8;7;8;12;8
4049-3;5;8;8;10;3;9;5;7;9;10;10;9;7;10;5;8;9;8;10;5;8;9;6;9
4050-8;4;8;6;8;7;5;3;8;3;5;7;7;9;9;5;8;9;8;7;9;4;2;4;9
4051-6;4;7;5;6;10;8;8;8;4;4;8;9;11;9;9;7;7;2;4;8;8;5;2;8
4052-9;9;5;4;11;9;8;7;7;6;5;4;6;4;9;4;9;11;9;8;10;9;7;8;8
4053-9;5;7;6;8;8;9;10;4;11;5;7;10;11;8;6;6;9;4;7;6;4;8;9;2
4054-12;9;5;6;10;9;5;10;5;7;11;7;12;6;8;8;9;5;7;10;7;8;7;9;9
4055-8;3;6;12;7;7;11;3;6;10;5;4;7;7;8;3;6;5;7;7;8;10;6;8;8
4056-9;3;8;7;7;4;8;8;4;5;5;6;10;2;6;6;7;8;9;11;10;5;7;11;6
4057-7;9;6;4;8;3;6;4;6;10;10;6;7;10;5;3;11;6;3;5;9;10;7;6;8
4058-12;10;6;9;8;5;11;5;3;7;9;4;7;11;10;8;6;8;10;8;9;3;10;2;4
4059-8;4;2;5;6;9;6;3;10;9;5;2;9;4;6;7;11;7;9;5;5;6;6;7;5
4060-8;7;4;7;6;8;8;10;6;7;10;8;12;7;8;5;9;10;4;6;5;7;6;10;6
4061-9;6;6;10;6;9;6;7;7;10;4;6;8;7;6;7;5;3;5;3;11;4;6;10;8
4062-10;10;7;6;3;8;10;8;4;4;8;10;7;6;8;9;11;3;11;7;12;7;10;9;7
4063-6;5;7;8;6;6;6;5;4;11;5;8;7;3;4;11;6;12;6;5;9;6;6;6;11
4064-8;7;3;7;3;6;8;5;7;9;8;11;9;7;6;4;8;5;6;5;4;5;7;4;6
4065-8;4;8;6;6;5;5;8;8;8;8;7;7;7;11;7;5;5;7;9;5;12;5;6;7
4066-7;8;6;8;7;7;8;8;12;9;5;6;7;9;7;5;7;8;11;7;3;9;10;3;3
4067-8;8;7;3;12;6;5;8;4;6;7;7;10;11;8;6;12;8;10;4;7;10;8;5;5
4068-5;11;8;9;6;5;3;5;6;3;7;4;4;2;4;9;7;6;6;9;9;6;6;11;7
4069-6;6;9;6;9;10;9;9;5;7;2;7;8;4;7;4;8;7;10;7;5;9;9;7;11
4070-8;5;7;8;8;6;7;9;3;11;9;6;9;9;8;8;8;11;3;5;8;8;5;3;8
4071-3;7;5;8;4;5;3;9;5;12;5;5;6;4;11;9;6;9;6;5;8;9;7;8;5
4072-5;7;9;7;5;12;3;5;10;4;5;4;4;5;10;5;6;9;12;8;5;10;4;6;8
4073-11;5;3;8;7;6;7;4;6;6;6;7;7;7;8;7;8;6;7;3;8;8;8;9;7
4074-12;9;6;12;6;10;7;3;10;6;4;11;9;10;2;9;9;6;9;4;7;8;7;6;2
4075-8;5;7;6;8;6;6;6;9;10;4;6;12;4;8;8;7;2;11;10;8;6;4;4;3
4076-4;8;7;6;8;6;7;10;5;3;9;5;8;4;10;5;3;9;8;7;7;3;7;3;6
4077-8;7;6;8;12;9;7;2;4;6;6;9;5;9;9;9;7;10;5;5;12;6;8;7;4
4078-4;10;7;10;6;12;7;6;4;7;9;6;8;7;7;7;12;6;9;7;8;5;7;2;3
4079-7;7;11;7;5;8;9;12;6;6;7;10;9;6;11;8;4;3;8;8;3;7;8;9;5
4080-7;6;6;5;9;9;6;7;10;3;8;5;5;4;4;11;7;7;5;6;9;10;10;7;3
4081-3;6;7;7;6;7;10;5;8;9;4;8;9;5;10;5;9;9;7;7;8;7;12;8;3
4082-4;8;6;7;8;3;8;8;6;6;4;9;8;5;3;9;8;10;7;10;2;8;5;6;7
4083-9;4;7;7;9;7;5;5;4;8;10;9;8;6;6;7;2;5;5;4;6;4;8;6;6
4084-8;5;8;8;5;6;7;7;9;6;3;3;9;11;8;2;9;9;7;8;9;9;8;12;8
4085-6;3;11;4;10;5;9;10;4;2;5;2;7;6;9;3;4;6;3;7;4;8;6;9;10
4086-11;7;7;7;8;8;6;7;8;7;8;5;3;2;5;10;7;8;12;8;9;9;9;7;6
4087-10;5;5;10;8;7;9;11;7;7;6;12;9;3;7;7;10;9;7;9;5;5;6;10;2
4088-7;12;3;9;3;5;7;10;4;9;10;5;8;7;2;7;4;10;7;2;6;6;11;6;5
4089-11;5;10;6;3;3;9;7;10;7;4;8;7;9;11;2;11;8;8;6;6;3;12;10;3
4090-10;6;7;6;4;4;8;3;9;4;7;11;8;7;10;7;8;6;5;10;7;6;3;11;10
4091-11;6;11;6;5;9;10;7;8;7;7;3;6;4;10;2;8;9;11;5;8;5;6;7;6
4092-8;11;6;10;8;2;6;8;3;7;7;6;6;3;5;8;6;5;2;7;8;3;6;7;10
4093-8;5;11;2;7;9;8;3;7;7;8;11;6;9;10;9;7;7;6;9;7;5;10;6;12
4094-4;2;4;8;5;11;10;11;4;5;10;9;2;4;7;4;7;7;8;8;8;7;3;8;6
4095-8;7;3;5;2;3;8;2;3;11;11;9;4;7;2;12;7;10;4;11;4;10;7;4;10
4096-6;6;7;11;9;9;5;4;6;9;7;4;7;5;6;7;4;8;7;6;7;6;9;5;6
4097-8;11;6;6;11;4;7;9;11;10;4;4;4;5;6;5;9;7;7;5;12;6;11;5;9
4098-9;10;6;9;4;10;3;10;5;10;6;6;9;11;9;6;6;6;4;11;9;5;7;6;6
4099-9;7;3;6;6;3;7;11;6;10;8;8;8;10;7;7;6;7;9;7;8;6;6;7;10
4100-12;7;4;5;11;4;5;2;8;8;3;2;9;4;3;8;5;8;7;7;12;9;7;8;8
4101-7;6;12;9;4;5;3;3;5;11;12;11;5;10;3;8;2;4;8;8;8;12;11;10;4
4102-11;7;4;2;11;8;9;12;7;6;2;4;3;6;9;11;4;11;8;9;10;6;11;7;5
4103-3;10;7;6;8;4;4;7;10;9;2;6;4;4;6;9;7;10;8;6;3;5;11;7;10
4104-3;5;11;6;7;6;8;12;8;10;9;4;7;8;4;8;2;12;6;6;9;11;4;5;7
4105-8;9;7;5;11;8;11;8;9;9;4;4;5;4;9;11;6;5;7;12;4;10;12;7;8
4106-6;6;4;4;9;7;8;6;2;6;5;4;2;4;11;7;3;3;6;3;6;6;7;9;3
4107-10;4;10;6;7;6;5;11;9;4;4;7;5;7;4;9;10;4;9;8;8;4;7;8;9
4108-10;8;7;3;7;8;9;7;5;4;3;10;9;4;10;6;3;9;4;5;9;7;5;6;9
4109-6;4;7;4;8;6;7;7;9;5;3;7;7;10;11;11;11;12;7;6;11;8;6;11;6
4110-5;11;11;6;8;5;5;12;8;4;7;5;5;6;8;8;9;11;4;3;5;5;7;2;11
4111-7;5;3;5;4;10;6;7;12;9;9;7;9;11;7;11;7;5;11;6;7;7;3;11;11
4112-6;9;7;10;7;11;5;5;5;6;3;5;5;5;9;7;9;8;8;7;7;9;11;6;7
4113-7;5;8;6;4;6;11;12;6;10;6;4;7;6;8;5;6;8;12;10;6;5;5;5;7
4114-6;8;10;10;7;5;9;6;3;9;7;9;9;4;6;10;7;3;8;12;8;10;10;10;4
4115-11;5;8;10;6;4;7;7;9;6;10;11;11;8;11;8;7;7;7;9;4;12;7;8;3
4116-2;8;7;7;3;11;7;4;6;5;7;10;9;9;10;10;6;8;7;2;8;6;7;12;7
4117-11;7;7;5;8;6;7;4;5;8;8;9;10;7;8;12;9;5;2;3;5;7;7;8;9
4118-7;9;10;5;7;12;5;10;3;9;7;6;8;7;11;8;3;10;7;6;6;2;7;4;11
4119-8;8;6;11;7;4;5;8;4;5;12;9;6;3;7;3;11;6;9;11;10;6;9;8;12
4120-6;4;6;9;11;6;11;7;11;7;7;6;10;10;5;8;8;5;10;7;6;8;12;8;5
4121-9;6;6;9;10;10;9;7;6;5;7;11;9;6;9;10;10;7;3;12;6;7;5;5;8
4122-10;10;8;2;7;3;10;4;11;3;3;8;9;9;7;6;5;6;8;2;8;12;10;5;6
4123-7;7;7;10;11;9;5;6;10;6;8;5;5;4;9;5;5;5;8;6;2;7;6;7;12
4124-9;12;8;12;5;6;6;5;8;6;10;6;6;11;9;8;12;9;8;9;10;4;5;4;7
4125-10;4;8;2;9;7;6;5;8;9;5;8;4;6;10;10;12;5;7;7;3;6;7;6;11
4126-10;9;4;5;5;10;9;10;8;3;8;6;5;7;7;6;7;5;8;7;5;8;8;10;5
4127-9;8;5;5;8;7;5;5;6;6;5;3;6;12;5;11;7;6;8;9;4;8;6;7;5
4128-5;8;6;8;12;7;4;8;2;7;4;3;9;7;6;5;8;3;8;6;9;7;3;9;8
4129-6;10;10;2;9;4;6;5;6;10;6;6;5;8;9;8;7;8;8;8;4;6;6;9;9
4130-7;8;6;4;10;10;6;9;8;10;12;8;7;11;7;5;10;6;5;11;6;7;10;8;10
4131-9;7;7;3;8;7;7;9;5;7;8;7;5;9;7;12;7;9;10;7;7;8;7;7;3
4132-7;6;6;3;7;4;6;6;7;5;4;8;9;5;2;8;8;5;6;8;7;4;9;9;4
4133-3;4;2;3;9;2;8;6;11;8;2;6;10;9;7;6;7;8;3;3;7;4;9;6;3
4134-8;8;10;7;11;4;9;9;6;7;8;9;9;5;5;6;5;9;7;5;9;11;10;6;7
4135-7;11;6;4;9;3;7;8;6;9;8;3;7;4;8;5;11;3;6;7;11;4;10;8;10
4136-7;12;3;12;6;6;10;6;6;11;7;8;4;4;10;11;8;5;6;8;8;6;4;8;7
4137-7;9;8;4;9;11;2;10;8;12;5;4;8;4;4;6;8;6;3;7;5;8;8;9;10
4138-7;9;6;9;4;9;6;9;10;8;4;5;6;6;6;5;10;6;7;4;2;6;2;11;7
4139-10;11;8;10;9;6;10;8;7;8;5;6;5;9;4;5;11;7;3;6;5;11;4;8;8
4140-5;5;11;9;3;9;10;3;6;4;7;3;9;7;4;3;12;7;3;6;7;5;4;7;6
4141-7;9;12;9;8;9;8;6;5;10;7;9;4;7;5;9;5;6;11;7;5;11;3;5;5
4142-3;7;5;8;4;4;4;2;9;10;4;5;9;4;3;5;10;6;3;8;11;6;11;9;3
4143-12;9;7;7;6;5;4;5;8;6;8;8;4;8;7;7;8;6;6;6;8;5;10;5;11
4144-10;7;7;9;6;9;5;8;3;7;7;6;9;4;8;8;9;2;4;7;7;9;8;3;6
4145-4;10;10;4;6;7;10;5;4;7;5;6;12;2;3;5;6;7;4;7;3;4;4;7;4
4146-10;6;12;8;3;6;10;4;8;7;5;4;4;8;7;7;4;2;9;9;11;9;4;3;12
4147-6;6;7;5;7;4;10;6;11;9;9;6;6;7;8;6;3;6;10;6;9;10;6;8;12
4148-4;4;12;8;9;7;11;6;8;8;4;5;10;10;5;10;5;8;3;8;10;7;10;6;8
4149-4;8;6;5;10;5;8;10;9;5;3;6;8;7;7;11;5;4;7;10;5;11;9;9;6
4150-12;6;6;8;9;4;10;11;7;6;6;6;5;7;10;5;7;2;7;10;9;8;5;11;6
4151-5;5;6;6;10;7;9;8;8;5;2;8;9;6;5;5;5;7;5;10;6;8;7;4;6
4152-7;4;8;8;4;7;4;5;10;4;8;6;8;11;3;7;9;9;10;7;6;8;6;7;9
4153-4;9;10;7;11;8;10;8;10;7;6;7;6;7;7;11;6;9;7;6;6;7;6;11;8
4154-7;7;5;6;7;9;7;8;5;4;8;12;9;6;7;5;12;5;5;3;5;7;10;7;11
